image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
img1.jpg,img2.jpg,1567,1277,1567,94,59,0.6276595744680851,28.44911825520451,0.5564256871061383,0.36863091115029567,0.2799471747197443,1.5494300211808323,"[[-2.6550828528284137e-07, -6.617040280915256e-07, -0.0006456008094703002], [1.750635793506356e-08, -2.922154472139535e-07, 0.0020853933766729837], [-0.000314191084566152, -0.0010730337140988314, 0.9999999999999999]]"
