image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
img1.jpg,img2.jpg,1567,1277,1567,406,39,0.0960591133004926,80.97403756487354,30.163033777364333,0.2995065456894394,0.2453610261712375,0.7875054948428748,"[[5.194844945901846e-07, 7.225962076739481e-07, -0.0009436723808646809], [-3.5919456477352204e-07, 4.797754903889186e-07, 0.0007825474318019852], [-0.0005921097986240892, -0.0013929623953473482, 1.0]]"
