image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
bad1.jpg,bad2.jpg,2535,2259,2535,419,13,0.031026252983293555,141.2530862409598,96.71378511794464,0.15736457528339304,4.768906854850481e-11,0.7735075646233095,"[[4.1593908812714603e-07, 1.9463312695312298e-07, -0.0005767770323290294], [7.666254641643567e-07, 2.7129712355891047e-08, -0.0007984785225156372], [-0.0008387143897682475, -0.00018814043473686976, 1.0]]"
